,full_date,2,5,6
65,2017-05-26,8.789839944328461,16.488603988603987,16.893286219081272
66,2017-05-27,11.42043085476025,22.818892045454547,20.31597222222222
67,2017-05-28,13.063069376313946,24.75660639777469,24.51527777777778
68,2017-05-29,8.756606397774688,15.473245309242529,25.03680555555556
69,2017-05-30,12.946247464503042,13.106741573033707,24.99652294853964
70,2017-05-31,12.474198047419804,12.604311543810848,27.07638888888889
71,2017-06-01,15.954413191076624,16.678297278436848,29.7604748603352
72,2017-06-02,11.419220055710309,11.568503937007874,25.270383275261324
73,2017-06-03,10.393180236604035,14.950375158195627,24.432545201668983
74,2017-06-04,13.403197158081705,11.946385570969307,27.447787610619468
75,2017-06-05,9.729328621908127,12.023004059539918,21.47346368715084
76,2017-06-06,10.23135888501742,12.222144846796658,24.415438596491228
77,2017-06-07,5.112116991643454,5.16910229645094,22.765034965034964
78,2017-06-08,14.052854122621564,14.25892232330301,25.688951442646022
79,2017-06-09,13.897777777777778,17.52298050139276,25.4982206405694
80,2017-06-10,12.425087108013935,16.279053583855255,19.164812239221146
81,2017-06-11,17.405160390516038,18.6625,23.23463687150838
82,2017-06-12,20.834492350486787,22.225874125874125,28.05890603085554
83,2017-06-13,16.48421052631579,18.272727272727277,23.27080394922426
84,2017-06-14,11.140375260597636,15.317803660565724,18.875174337517432
85,2017-06-15,14.974230493915533,14.384041759880686,21.33477946493131
86,2017-06-16,15.813056379821958,14.35183349851338,22.79129574678536
87,2017-06-17,12.58280922431866,15.793584379358435,19.6455872133426
88,2017-06-18,11.11180992313068,14.67527932960894,17.001401541695866
89,2017-06-19,12.082344731332867,13.183844011142062,18.903000697836703
90,2017-06-20,14.889705882352942,15.239191073919107,21.75297410776767
91,2017-06-21,12.824242424242424,11.555632823365784,20.05443126308444
92,2017-06-22,14.83859649122807,17.629784272790538,22.63275613275613
93,2017-06-23,11.473870056497177,14.016050244242846,19.43
94,2017-06-24,8.87151248164464,9.060416666666669,15.497206703910615
95,2017-06-25,11.935915492957747,14.521981856245638,19.294409058740268
96,2017-06-26,8.883216783216783,11.71219512195122,16.364275668073137
97,2017-06-27,10.081476323119777,11.863099374565673,17.1938202247191
98,2017-06-28,11.422377622377622,11.490972222222222,19.3723034098817
99,2017-06-29,12.262682418346074,9.361613351877608,19.089583333333334
100,2017-06-30,15.413937282229965,13.716968011126564,21.591794158553547
101,2017-07-01,19.92747559274756,14.824238128986536,25.6472675656494
102,2017-07-02,12.782033426183844,19.258512856150105,21.00694927032661
103,2017-07-03,19.89777468706537,17.79276773296245,25.038194444444443
104,2017-07-04,14.995056497175142,15.770514603616132,21.37986111111111
105,2017-07-05,16.422237860661507,14.262534818941504,22.031988873435328
106,2017-07-06,17.004210526315788,14.340514246004169,24.506638714185883
107,2017-07-07,17.86240444753301,17.82463465553236,25.375260597637247
108,2017-07-08,16.035564853556487,15.73125,23.14085494043448
109,2017-07-09,15.444676409185805,15.36464857341684,21.706045865184155
110,2017-07-10,17.550766283524904,24.281944444444445,27.17013888888889
111,2017-07-11,21.03546592489569,15.344011142061282,13.206393328700486
112,2017-07-12,24.355087719298247,21.625087596355996,28.78680555555556
113,2017-07-13,16.515243902439025,16.825573314801947,24.804166666666667
114,2017-07-14,8.82843137254902,8.580375782881003,17.080555555555556
115,2017-07-15,23.47801814375436,19.066666666666663,26.710709318497912
116,2017-07-16,17.48607242339833,15.795833333333333,21.83599722029187
117,2017-07-17,11.385903698534545,11.609211444521982,16.466990965948575
118,2017-07-18,12.107749077490777,11.043058648849296,17.170212765957448
119,2017-07-19,11.630510846745976,9.514265831593598,17.46453407510431
120,2017-07-20,15.680266444629476,14.582058414464534,21.964509394572023
121,2017-07-21,14.350690754516473,13.365531619179986,24.125086865879084
122,2017-07-22,10.648936170212766,12.578211354535526,23.774811178717638
123,2017-07-23,17.72097902097902,19.53846153846154,24.61084086170952
124,2017-07-24,14.687587168758716,13.930555555555555,21.33727399165508
125,2017-07-25,13.426778242677823,14.620569840166782,20.460736622654625
126,2017-07-26,14.472857142857142,15.759555246699096,22.53311529026983
127,2017-07-27,16.053872053872055,12.319444444444445,21.985416666666666
128,2017-07-28,19.585774058577407,18.27777777777778,23.825
129,2017-07-29,21.44186046511628,17.094444444444445,28.94097222222222
130,2017-07-30,23.293370944992947,16.867361111111112,29.161609033168663
131,2017-07-31,17.58327526132404,15.801259622113363,24.460736622654625
132,2017-08-01,21.72276536312849,22.956189151599443,26.510431154381084
133,2017-08-02,23.39818054583625,19.61223071577484,29.116666666666667
134,2017-08-03,20.19386331938633,13.259722222222225,33.59005763688761
135,2017-08-04,22.840529247910865,19.034782608695654,23.035416666666663
136,2017-08-05,20.384401114206128,17.737269372693728,15.657400972897843
137,2017-08-06,22.87575757575757,15.815844336344684,17.529166666666665
138,2017-08-07,20.74019095088258,18.42559109874826,21.093249826026444
139,2017-08-08,24.16452869964548,17.305555555555557,26.30805134189032
140,2017-08-09,26.273118989145416,16.93671766342142,22.138461538461534
141,2017-08-10,25.575422244554698,12.1230876216968,17.56451612903226
142,2017-08-11,18.383042008580034,13.063888888888888,13.294181034482758
143,2017-08-12,20.769003450809254,24.51736111111111,29.58476474981329
144,2017-08-13,28.342589690695696,23.92957746478873,12.73125
145,2017-08-14,27.32169436057687,19.84357541899441,17.445062586926287
146,2017-08-15,28.155440414507773,20.913829047949964,24.2436974789916
147,2017-08-16,23.81780250347705,16.565217391304348,17.59861111111111
148,2017-08-17,18.477715877437326,15.938888888888888,17.225087108013938
149,2017-08-18,20.888577435178696,17.155555555555555,18.52167414050822
150,2017-08-19,19.91521197007481,27.1875,29.199815837937383
151,2017-08-20,18.85838150289017,15.17536534446764,23.056944444444444
152,2017-08-21,12.947662247034192,10.483333333333333,15.719944405837389
153,2017-08-22,13.80812324929972,10.642807505211954,19.17188587334725
154,2017-08-23,11.797010228166798,11.753554502369669,15.152448657187994
155,2017-08-24,13.813240418118466,16.516330785267545,16.988186240444755
156,2017-08-25,16.371866295264624,14.965108164689465,24.035416666666663
157,2017-08-26,16.124560168895144,14.123776223776224,20.715181058495823
158,2017-08-27,15.287404314544188,12.956914523974982,18.323611111111116
159,2017-08-28,19.27241139680333,14.625,20.458275382475662
160,2017-08-29,20.73018080667594,19.221527777777776,22.870833333333334
161,2017-08-30,17.694560669456067,19.477083333333333,20.19624217118998
162,2017-08-31,16.80195258019526,14.948867786705623,18.65970772442589
163,2017-09-01,19.388850174216028,18.059763724808896,22.194850382741823
164,2017-09-02,18.57920446615492,17.2979020979021,21.976900149031295
165,2017-09-03,24.21383647798742,19.718554551772066,25.57649513212796
166,2017-09-04,28.461034231609613,25.33379694019472,29.91174426685198
167,2017-09-05,21.055594162612927,19.3686797752809,20.656272661348805
168,2017-09-06,16.399436090225564,14.805750350631136,18.97617379117029
169,2017-09-07,17.301446051167964,14.19551506657323,17.83884588318086
170,2017-09-08,19.095403899721447,15.789437109103543,20.569840166782488
171,2017-09-09,27.603748718551323,27.65790449199715,28.24479591836735
172,2017-09-10,28.195546276965903,24.468055555555555,26.6094839609484
173,2017-09-11,17.290479499652537,15.60125260960334,18.354659248956885
174,2017-09-12,13.742182070882558,11.95552466990966,14.264072272411395
175,2017-09-13,14.043115438108485,9.38263888888889,13.963143254520167
176,2017-09-14,18.82147838214784,16.599027102154274,21.014987510407995
177,2017-09-15,22.27538247566064,16.574912891986063,34.05156723963599
178,2017-09-16,30.6866295264624,27.24375,34.26805555555556
179,2017-09-17,30.223233030090974,21.533009034051425,33.363194444444446
180,2017-09-18,25.22739916550765,17.820708825573316,28.15705350938152
181,2017-09-19,18.36413043478261,11.861805555555556,19.02571230020848
182,2017-09-20,23.02370990237099,12.252124645892351,22.884722222222223
183,2017-09-21,23.39290681502086,15.656011118832522,28.45208333333333
184,2017-09-22,20.981184668989545,14.176388888888887,21.632638888888888
185,2017-09-23,20.281837160751564,13.494093120222376,22.81097984711605
186,2017-09-24,20.714485654303708,13.204166666666667,20.859429366736254
187,2017-09-25,31.71369006254343,20.441666666666663,31.047517730496452
188,2017-09-26,32.00769230769231,22.875175315568026,30.43614794138172
189,2017-09-27,26.98664792691497,21.19457956914524,25.751043115438108
190,2017-09-28,17.819763395963815,12.584722222222222,16.14375
191,2017-09-29,26.04728789986092,14.34375,21.20486111111111
192,2017-09-30,27.975677553856844,24.339819318971507,26.059763724808896
193,2017-10-01,43.81524926686217,26.695833333333333,42.57310800881704
194,2017-10-02,40.4749652294854,30.97913769123783,38.85267546907575
195,2017-10-03,28.417015341701536,24.031293463143253,26.86805555555556
196,2017-10-04,21.02097902097902,12.833333333333334,19.13125
197,2017-10-05,30.691022964509397,20.15138888888889,24.28700486448923
198,2017-10-06,38.82725241995532,25.176388888888887,35.638194444444444
199,2017-10-07,47.83873398643557,32.9625,48.33518776077886
200,2017-10-08,51.806834030683405,35.77831827658096,50.765822784810126
201,2017-10-09,49.39986091794159,32.932167832167835,48.75486111111111
202,2017-10-10,53.78556412053258,37.00556715379263,49.75972222222222
203,2017-10-11,60.468989547038326,40.515277777777776,54.53541666666667
204,2017-10-12,40.21518987341772,30.569541029207237,38.694019471488176
205,2017-10-13,30.48486980999296,18.869230769230768,26.71646977067408
206,2017-10-14,34.9,25.16189811584089,36.21378830083565
207,2017-10-15,35.74476987447699,22.6089074460682,36.19817287420942
208,2017-10-16,49.5876993166287,34.00139178844815,50.57013888888889
209,2017-10-17,37.74384236453202,22.02715877437326,34.057719054242
210,2017-10-18,20.03205574912892,19.41323210412148,18.32775453277545
211,2017-10-19,23.310405643738974,25.529411764705884,25.138655462184875
212,2017-10-20,29.742465753424657,39.90901835594573,34.73548861131521
213,2017-10-21,44.27240896358544,47.71552346570397,47.08402777777778
214,2017-10-22,35.73435326842837,34.363952679192764,41.53402777777778
215,2017-10-23,40.0536959553696,45.359722222222224,38.801808066759385
216,2017-10-24,37.46716508844577,34.430931589383775,34.967592640049205
217,2017-10-25,35.27000695894224,27.39248434237996,28.738888888888887
218,2017-10-26,36.71388888888889,29.48712595685456,30.24305555555556
219,2017-10-27,39.18379160636759,95.7623693379791,83.12786657400973
220,2017-10-28,43.237430167597765,94.68615170494084,51.02708333333333
221,2017-10-29,50.83660589060309,61.707232267037554,60.263888888888886
222,2017-10-30,60.672222222222224,38.40292096219931,65.225
223,2017-10-31,36.26652601969057,88.75677553856845,33.420757363253855
224,2017-11-01,48.63169164882227,72.70604586518415,49.5633704735376
225,2017-11-02,41.68832983927324,43.59777313848295,43.77580071174377
226,2017-11-03,30.22190812720848,35.65665236051502,25.385257301808068
227,2017-11-04,37.52953439888812,36.79253112033195,36.64791666666667
228,2017-11-05,56.793055555555554,64.95963813500347,67.21388888888889
229,2017-11-06,63.15486111111111,74.46458333333334,59.403337969401946
230,2017-11-07,36.63852058618284,55.539693593314766,35.78661087866109
231,2017-11-08,45.57073170731707,54.56180555555556,41.37482614742698
232,2017-11-09,32.09798471160528,34.44258872651357,34.56736111111111
233,2017-11-10,28.583855254001392,21.20623671155209,22.73018080667594
234,2017-11-11,53.20320111343076,48.90928122819261,43.85352112676056
235,2017-11-12,78.54930555555555,98.225,79.93333333333334
236,2017-11-13,79.4169014084507,77.43575418994413,84.11527777777778
237,2017-11-14,40.35371785962474,67.53055555555555,43.71974965229485
238,2017-11-15,43.957142857142856,45.90411931818182,38.74397163120568
239,2017-11-16,43.23171614771904,40.31376811594203,37.24602026049204
240,2017-11-17,50.11265646731572,60.90953375086987,61.59846903270703
241,2017-11-18,54.03194444444444,54.51448763250883,54.44993045897079
242,2017-11-19,46.62404447533009,59.3565965583174,36.61238691718859
243,2017-11-20,72.63344947735192,77.57083042568038,79.31432545201669
244,2017-11-21,85.6964160224877,90.26319444444444,90.68263888888887
245,2017-11-22,84.20158387329013,84.51772063933286,91.74216524216524
246,2017-11-23,66.68963117606124,70.16527777777777,81.14444444444445
247,2017-11-24,64.90456140350877,69.4519298245614,85.10625
248,2017-11-25,52.76687543493389,94.8744769874477,69.33148019457957
249,2017-11-26,42.59787985865725,61.3779359430605,41.634027777777774
250,2017-11-27,50.86841592335646,47.98994335972557,36.343492063492064
251,2017-11-28,60.53055555555556,53.85952712100139,45.07986111111112
252,2017-11-29,77.02785782901057,77.32638888888889,68.45138888888889
253,2017-11-30,60.93741307371349,66.65598885793872,51.51112656467316
254,2017-12-01,79.03149055283414,87.25087351502445,71.9
255,2017-12-02,57.67852161785216,67.5675487465181,53.113194444444446
256,2017-12-03,39.94435351882161,38.45486111111112,37.39233449477352
257,2017-12-04,56.388966480446925,45.658553546592486,44.00625869262865
258,2017-12-05,79.54937413073714,73.10138888888889,66.51668984700973
259,2017-12-06,72.4606819763396,78.84283727399165,61.78541666666667
260,2017-12-07,113.27569444444444,120.22430555555556,102.9874826147427
261,2017-12-08,158.3998377939984,153.4425087108014,133.51458333333332
262,2017-12-09,57.19163763066202,92.64489228630994,61.87891440501044
263,2017-12-10,42.0702364394993,77.0724233983287,38.37021572720946
264,2017-12-11,54.07083333333333,71.69434752267969,52.81180555555556
265,2017-12-12,106.62726008344924,106.52847222222222,92.11180555555556
266,2017-12-13,112.1335436382755,114.38,97.11733615221988
267,2017-12-14,78.27708095781072,71.95,63.38522727272727
268,2017-12-15,92.69305555555556,93.33819444444444,81.86527777777778
269,2017-12-16,128.9840166782488,130.80416666666667,130.54652777777778
270,2017-12-17,90.10161177295024,228.63617318435757,196.3405292479109
271,2017-12-18,170.95384615384614,233.25608907446068,161.81458333333333
272,2017-12-19,156.41240875912408,264.5601111883252,163.03194444444443
273,2017-12-20,71.89855072463769,134.2334954829743,68.10771369006254
274,2017-12-21,99.79958246346555,111.98054204308548,87.86597222222223
275,2017-12-22,156.80528511821976,215.4986111111111,164.29583333333332
276,2017-12-23,117.09885386819484,194.4798050139276,124.78680555555556
277,2017-12-24,105.71478382147838,279.8269631688673,148.35902777777778
278,2017-12-25,68.51994401679497,148.49930362116993,83.56736111111111
279,2017-12-26,57.88055555555555,80.31966643502432,60.84513888888889
280,2017-12-27,42.462676056338026,46.076466221232366,40.89375
281,2017-12-28,61.70424495476688,60.5969387755102,68.37873523280055
282,2017-12-29,98.85458492115129,92.9599525070018,90.59364799430702
283,2017-12-30,95.0562890896456,144.84250764525993,86.07083333333334
284,2017-12-31,126.83949755757152,145.53463960811757,124.77035490605428
285,2018-01-01,130.10754189944134,128.1625959525471,117.86022253129346
286,2018-01-02,102.6074177746676,103.4774148714385,88.77916666666667
287,2018-01-03,123.7258064516129,126.99233983286908,111.27380125086866
288,2018-01-04,143.28421787709496,171.57609451007644,152.40833333333333
289,2018-01-05,179.6548611111111,223.7970813064628,215.25277777777777
290,2018-01-06,188.5841446453408,246.84808362369336,81.71319444444444
291,2018-01-07,86.23326286116983,98.7759220598469,93.43146853146852
292,2018-01-08,126.79372822299652,73.91799861014593,141.95694444444445
293,2018-01-09,86.70833333333333,107.24547983310153,103.92077831827658
294,2018-01-10,104.78442280945758,178.40444753300903,144.41319444444446
295,2018-01-11,45.273106323836,64.79972183588318,53.18586088939567
296,2018-01-12,78.51565762004175,74.47152777777778,62.78034682080925
297,2018-01-13,114.18885017421604,123.82013888888888,107.02990264255912
298,2018-01-14,80.98191933240612,82.9888888888889,70.91041666666666
299,2018-01-15,73.46977067407923,79.26026443980516,66.60083449235049
300,2018-01-16,115.60361613351876,110.04169562195968,84.87204301075269
301,2018-01-17,136.48391608391609,146.3870743571925,132.89437109103545
302,2018-01-18,109.0963687150838,214.6893676164003,186.27568740955135
303,2018-01-19,135.50487465181058,283.78248783877694,133.9240806642942
304,2018-01-20,185.83125,147.84561891515995,214.08269631688677
305,2018-01-21,180.52123830093592,244.0689895470383,213.28899721448468
306,2018-01-22,147.31875,175.90347222222223,152.8215277777778
307,2018-01-23,87.31780250347705,79.59596662030599,79.93259207783183
308,2018-01-24,79.61165730337079,91.07852675469076,89.32336578581364
309,2018-01-25,97.85445682451254,113.53969359331477,110.17152777777778
310,2018-01-26,85.9178844815588,100.1535788742182,106.14534075104312
311,2018-01-27,81.20069444444445,98.36882393876132,108.3578874218207
312,2018-01-28,96.01951219512196,125.81476323119776,127.93528183716076
313,2018-01-29,176.18247011952192,249.9154437456324,72.91111111111111
314,2018-01-30,102.93153678077203,167.87254901960785,109.80458970792768
315,2018-01-31,133.93851590106007,224.673157162726,158.90529247910862
316,2018-02-01,161.08078396193642,291.7111444778111,41.30785267546908
317,2018-02-02,122.49644886363636,209.52430555555557,142.76666666666668
318,2018-02-03,58.6682892906815,73.74496177901321,49.38333333333333
319,2018-02-04,110.33890048712595,129.08983286908077,88.22083333333333
320,2018-02-05,97.96798886569242,105.74913134120918,86.03819444444444
321,2018-02-06,72.16122307157748,112.69332355099046,73.21195274496178
322,2018-02-07,75.79399441340782,67.06819763395964,62.103688239387616
323,2018-02-08,88.55177206393329,84.1949860724234,73.32753824756607
324,2018-02-09,128.71349095966622,134.881069669247,117.19249478804726
325,2018-02-10,92.28531663187196,113.46348517715111,100.31846689895472
326,2018-02-11,95.37646198830409,185.1306462821404,90.37264480111654
327,2018-02-12,104.5170731707317,93.60182584269664,102.21727019498609
328,2018-02-13,107.0500695410292,239.33798882681563,127.7901320361362
329,2018-02-14,84.57986111111111,142.57431960921144,87.04450625869264
330,2018-02-15,85.04791666666667,89.23623693379791,69.31637630662021
331,2018-02-16,78.63421418636996,73.38216560509554,71.31084840055632
332,2018-02-17,122.12110481586404,130.32520891364902,100.70486111111111
333,2018-02-18,74.44676409185804,72.36743215031315,61.78611111111111
334,2018-02-19,72.64116828929068,72.8445993031359,70.21642310368824
335,2018-02-20,100.42361111111111,109.11080139372822,115.42152777777778
336,2018-02-21,61.83776223776224,65.88873337998601,49.54082344731333
337,2018-02-22,86.86685552407933,101.62298850574712,78.12988505747127
338,2018-02-23,132.27588603196665,139.52542372881356,132.06119610570235
339,2018-02-24,79.05560032232071,78.07506053268766,85.27375201288245
340,2018-02-25,109.29186935371786,104.01392757660167,94.3442379182156
341,2018-02-26,141.64543524416135,142.05583038869258,127.58021201413428
342,2018-02-27,54.631615598885794,52.348643006263046,48.93819444444444
343,2018-02-28,30.84771929824561,43.959468902865126,27.213194444444444
344,2018-03-01,88.40222686151705,98.98111888111887,82.68263888888889
345,2018-03-02,53.68893528183716,57.88501742160279,45.41139680333565
346,2018-03-03,59.02505219206681,64.43105849582173,54.59722222222222
347,2018-03-04,49.49478804725504,72.25382475660639,49.47430555555555
348,2018-03-05,36.9662273476112,39.718270571827055,33.03765690376569
349,2018-03-06,30.247566063977747,38.91174426685198,28.252953439888813
350,2018-03-07,36.87099023709902,39.90902777777778,32.68915159944367
351,2018-03-08,45.066155988857936,93.3068340306834,46.63333333333333
352,2018-03-09,48.16360829881884,44.291536050156736,44.16529586694275
353,2018-03-10,39.12142358688067,43.5452016689847,41.80403057678944
354,2018-03-11,35.0722724113968,40.77073170731708,31.136805555555554
355,2018-03-12,33.73106323835997,32.98328690807799,26.394297635605007
356,2018-03-13,39.36414176511466,36.06267409470752,33.04244954766875
357,2018-03-14,30.559888579387188,26.12239221140473,21.61805555555556
358,2018-03-15,34.09215262778978,30.782185107863604,27.240277777777777
359,2018-03-16,31.890056022408963,31.3296011196641,21.96180555555556
360,2018-03-17,47.10504201680672,48.08489909533751,39.01737317581654
361,2018-03-18,48.0983026874116,68.19120725750174,54.65809589993051
362,2018-03-19,63.623599701269605,78.63680555555555,68.64097222222222
363,2018-03-20,56.96153846153846,75.69037656903765,53.44097222222222
364,2018-03-21,52.42180774748924,55.485416666666666,48.7446068197634
365,2018-03-22,40.683844011142064,39.02291666666667,33.55038220986796
366,2018-03-23,29.237465181058496,24.60632183908046,23.76527777777778
367,2018-03-24,27.846582984658298,32.66202090592334,24.12752613240418
368,2018-03-25,46.46811492641906,73.68850174216028,57.90271021542738
369,2018-03-26,29.213788300835656,41.90181058495822,28.81111111111111
370,2018-03-27,24.1993006993007,24.221140472879,21.971507991660875
371,2018-03-28,26.094186902133924,27.72144846796657,23.299120234604107
372,2018-03-29,23.35238095238095,22.707028531663187,18.757828810020875
373,2018-03-30,23.96031746031746,23.842032011134307,23.87143849895761
374,2018-03-31,31.329378925331472,47.537178596247394,30.421418636995828
375,2018-04-01,47.9989898989899,31.903337969401942,30.690542420027818
376,2018-04-02,53.256624825662485,42.349338900487126,41.16225626740947
377,2018-04-03,49.50557880055788,41.77105080027836,40.91597222222222
378,2018-04-04,44.31082118188795,38.121593291404615,37.17085076708508
379,2018-04-05,55.17132867132867,53.64722222222223,52.87526132404181
380,2018-04-06,51.85161744022504,49.09861111111111,47.21820708825573
381,2018-04-07,34.680672268907564,33.08286908077994,28.031944444444445
382,2018-04-08,27.33921015514809,24.507649513212797,17.85
383,2018-04-09,28.447505263424905,28.88399708949794,22.64994947532064
384,2018-04-10,24.69241573033708,20.073018080667595,16.17361111111111
385,2018-04-11,22.622377622377623,15.220138888888888,14.069444444444445
386,2018-04-12,34.78151260504202,33.06041666666667,30.033356497567755
387,2018-04-13,28.712737127371277,26.38055555555556,27.12986111111111
388,2018-04-14,29.25730180806676,26.05625,25.178272980501397
389,2018-04-15,31.646545454545453,27.386648122392213,24.3769123783032
390,2018-04-16,26.84797768479777,25.28489620615605,20.06328233657858
391,2018-04-17,26.692307692307693,22.58125,22.847009735744088
392,2018-04-18,20.27921092564492,14.177453027139874,11.852777777777778
393,2018-04-19,27.933333333333334,26.918021201413428,17.873640167364016
394,2018-04-20,38.9501404494382,37.60356347438753,29.435146443514643
395,2018-04-21,39.0632383599722,41.53472222222222,32.74236111111111
396,2018-04-22,25.42578397212544,27.930313588850176,20.8498957609451
397,2018-04-23,21.938065414057064,21.14305555555556,15.997916666666669
398,2018-04-24,26.12791519434629,27.43929824561404,23.61306179775281
399,2018-04-25,24.166550522648084,20.294979079497907,17.17794836008374
400,2018-04-26,25.60180681028492,25.16759388038943,22.42708333333333
401,2018-04-27,31.87322946175637,31.50730688935282,27.2821403752606
402,2018-04-28,20.12849964106245,23.779944289693592,16.558803061934587
403,2018-04-29,18.45868347338936,13.680555555555555,12.668289290681502
404,2018-04-30,19.37883008356546,20.156576200417536,13.688718662952644
405,2018-05-01,15.738959764474975,12.113668061366806,10.98745644599303
406,2018-05-02,13.363382250174704,7.458594293667362,7.040305767894371
407,2018-05-03,21.238493723849373,16.493741307371348,15.50557880055788
408,2018-05-04,26.509407665505226,19.3567454798331,20.707028531663187
409,2018-05-05,22.45024356297843,19.07997218358832,15.020905923344948
410,2018-05-06,20.65229485396384,12.839248434237996,12.130555555555556
411,2018-05-07,24.34513888888889,15.771050800278358,16.175816539263376
412,2018-05-08,27.785515320334262,22.700486448922863,25.14037526059764
413,2018-05-09,19.337047353760447,13.041029207232269,11.590814196242173
414,2018-05-10,17.116564624015535,16.646796338672768,14.805740675418042
415,2018-05-11,17.94089012517385,20.3556338028169,15.715877437325906
416,2018-05-12,15.84390243902439,13.117236566643406,11.32728541521284
417,2018-05-13,19.209756097560977,16.375960866526903,11.049442896935933
418,2018-05-14,31.33866481223922,25.91104933981932,25.15635858234885
419,2018-05-15,29.28442280945758,25.42767732962448,23.24878387769284
420,2018-05-16,21.63268156424581,16.238161559888578,14.901738473167043
421,2018-05-17,18.529957203994293,11.58970792767733,9.912770411723656
422,2018-05-18,14.776773296244784,10.4673157162726,7.636808957312806
423,2018-05-19,22.639494026704146,19.543871866295262,16.264439805149618
424,2018-05-20,25.07115531752104,20.76306620209059,20.36882393876131
425,2018-05-21,27.2,22.426981919332405,21.27936066712995
426,2018-05-22,15.26099092812282,10.236805555555556,8.026536312849162
